216_14,-6.219065194041431,1.0056918778349102
216_16,-9.737072933474707,17.300016834613064
216_15,-0.43764390980996026,5.334136747754458
216_10,-18.869906543842045,40.85384102221024
216_9,-19.669401733492016,35.39553190784979
216_12,-12.354869884902605,22.262445220314053
216_11,-23.636811849971053,18.07233601816968
216_8,-25.969494182382068,-1.6036858905306708
216_7,-34.15958574401517,9.078468597652314
216_6,-20.227910541313854,28.18337678739797
216_5,-16.489416429988495,18.27494024105576
216_4,-28.80331378222498,-7.970000722139803
216_3,-36.05453387134356,1.9116858141633335
216_2,-29.84703404200637,11.898188695880318
216_1,-19.193056233733742,4.321760061453492
216_17,3.642828521474411,40.97715423061521
216_19,5.7711016240528705,23.522791156351328
216_18,0.4351163167742651,-0.28070285158254293
216_21,-12.704538164128888,19.235766570785323
216_20,-33.11728984999947,19.604866510334553
216_30,-5.458060363425799,2.300400820836873
216_29,-14.382536948828204,-8.123045182151762
216_28,13.531616958649968,-4.487320103498136
216_27,15.875400146174645,-1.2546143577429456
216_26,3.4195737703933293,9.302480510145584
216_25,1.5141273438898954,23.069671143262944
216_24,6.0189035347087625,13.703999049315838
216_23,-15.062460229649012,6.361404341511422
216_22,-16.000124113127896,7.5765456795395565
